nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,label
-0.013466,-0.008181,-0.109065,-0.016236,-0.00549,-0.083983,-0.01614,-0.007469,-0.082442,-0.015731,-0.00156,-0.032869,-0.013319,0.003509,-0.017656,0.004557,-0.002072,-0.189976,-0.018782,-0.014547,-0.032565,0
-0.013423,-0.002807,-0.063878,-0.016106,-0.001401,-0.040029,-0.016226,-0.004739,-0.03506,-0.015906,0.001217,-0.003225,-0.014949,0.004569,0.007319,-0.008001,-0.008571,-0.127655,-0.017212,-0.033229,0.022503,0
-0.015456,0.023592,-0.098651,-0.017226,0.017865,-0.083468,-0.017675,0.022907,-0.077696,-0.018453,0.009238,-0.031362,-0.016619,0.021579,0.005823,-0.009721,-0.014012,-0.105725,-0.013626,-0.036004,-0.004992,0
-0.015647,0.038095,-0.124101,-0.016694,0.026972,-0.113552,-0.017581,0.037452,-0.107023,-0.019098,0.014664,-0.069845,-0.017972,0.035176,-0.030228,-0.009808,-0.015198,-0.138484,-0.014511,-0.033259,-0.053712,0
-0.013521,0.051254,-0.131118,-0.015572,0.03823,-0.119134,-0.016209,0.05086,-0.112121,-0.020304,0.020528,-0.08575,-0.020372,0.047365,-0.048154,-0.009554,-0.016446,-0.155068,-0.014905,-0.029906,-0.066576,0
-0.013068,0.056727,-0.158955,-0.014417,0.043945,-0.157236,-0.016109,0.058421,-0.149571,-0.020322,0.02576,-0.131749,-0.021831,0.052896,-0.093826,-0.009732,-0.018274,-0.17014,-0.015606,-0.029622,-0.071347,0
-0.012416,0.049741,-0.122844,-0.012777,0.037723,-0.113887,-0.015799,0.053202,-0.106545,-0.018359,0.021461,-0.082727,-0.022022,0.048471,-0.04196,-0.010366,-0.019982,-0.161103,-0.014654,-0.029678,-0.031899,0
-0.011159,0.033151,-0.094978,-0.012693,0.025559,-0.083225,-0.015574,0.03839,-0.076544,-0.017945,0.011015,-0.051029,-0.02202,0.036359,-0.011624,-0.011023,-0.024546,-0.142381,-0.013455,-0.030444,-0.021214,0
-0.00999,0.020869,-0.061843,-0.012248,0.019689,-0.04985,-0.014139,0.028976,-0.042826,-0.01483,0.008682,-0.027754,-0.020503,0.029388,0.009163,-0.011691,-0.02517,-0.118508,-0.008901,-0.033086,0.009535,0
-0.007525,-0.018413,0.071273,-0.0126,-0.005774,0.092207,-0.011279,-0.004817,0.097595,-0.013653,0.001612,0.101588,-0.016985,0.012169,0.129365,-0.013153,-0.026704,-0.035919,-0.007992,-0.037219,0.088073,0
0.002393,-0.036176,-0.092321,-0.011836,-0.017354,-0.067937,-0.003854,-0.014155,-0.057241,-0.010908,-0.002997,-0.050862,-0.013994,0.00524,0.00119,-0.010047,-0.033064,-0.225411,-0.007687,-0.037095,-0.027898,0
0.000645,-0.03203,-0.163754,-0.01319,-0.0155,-0.145594,-0.00192,-0.011918,-0.124479,-0.009585,-0.002037,-0.140968,-0.010818,0.005943,-0.038964,-0.009121,-0.033223,-0.336841,-0.008348,-0.029651,-0.02826,0
-0.001183,-0.032125,0.30204,-0.011905,-0.017975,0.308188,-0.002229,-0.01553,0.327017,-0.008386,-0.011158,0.249157,-0.006854,-0.001394,0.336749,-0.00823,-0.03356,0.089115,0.003464,-0.02587,0.280297,0
-0.002348,-0.034267,0.371647,-0.009242,-0.018959,0.467931,-0.001935,-0.018153,0.306613,-0.008159,-0.013134,0.225676,-0.006438,-0.005792,0.210941,-0.020158,-0.014563,0.081746,0.000868,-0.013418,0.239173,0
-0.003006,-0.033689,0.014147,-0.009197,-0.019292,0.033154,-0.001939,-0.018604,0.027377,-0.008413,-0.013863,0.064162,-0.003873,-0.007822,0.044772,-0.018533,-0.015014,0.018177,-0.00606,-0.001246,0.142097,0
-0.004454,-0.030072,-0.008123,-0.00934,-0.016619,-0.002133,-0.002329,-0.018306,-0.001417,-0.009253,-0.010789,-0.005697,-0.002731,-0.008561,-0.004519,-0.015152,-0.015103,-0.081575,-0.00845,-0.002843,0.017356,0
-0.00515,-0.027176,0.033006,-0.009256,-0.015489,0.041947,-0.00288,-0.016632,0.040647,-0.00944,-0.008836,0.037359,-0.003075,-0.007298,0.023027,-0.010444,-0.009749,-0.01723,-0.006092,-0.003213,0.029448,0
-0.005869,-0.023431,0.008137,-0.009372,-0.013738,0.013067,-0.003501,-0.013445,0.012178,-0.010114,-0.008112,0.011188,-0.003522,-0.004297,0.005483,-0.010291,-0.01007,-0.038727,-0.002521,-0.004683,0.025398,0
-0.002221,-0.004115,0.048999,-0.007692,0.006367,0.053181,-0.001219,0.007618,0.046147,-0.00863,0.000977,0.05628,-0.002859,0.007544,0.02149,-0.009918,-0.008397,0.00637,0.001079,-0.005816,0.034361,0
-0.000844,0.017581,-0.058401,-0.006735,0.019495,-0.060313,0.00059,0.0251,-0.062307,-0.007633,0.008364,-0.069665,-0.001828,0.019164,-0.078681,-0.005458,0.006346,-0.086915,-0.002523,-0.003695,-0.072237,0
-0.001054,0.022514,-0.048508,-0.006366,0.021826,-0.050694,0.000837,0.026322,-0.051192,-0.006837,0.010534,-0.058917,-0.001171,0.019873,-0.060689,-0.004005,0.005904,-0.081117,-0.003375,-0.00399,-0.050981,0
-0.000942,0.024001,-0.03588,-0.006013,0.022135,-0.039072,0.000401,0.026198,-0.042934,-0.006398,0.010845,-0.05096,-0.001901,0.019718,-0.068967,-0.003915,0.005367,-0.057324,-0.005519,-0.004122,-0.081558,0
-0.004646,0.024564,-0.0397,-0.006637,0.02249,-0.043469,-0.002569,0.026542,-0.040471,-0.006512,0.011116,-0.060237,-0.003136,0.019965,-0.049661,-0.002708,0.006022,-0.083169,-0.007342,-0.001775,-0.047213,0
-0.010099,0.025842,-0.003464,-0.008464,0.023082,-0.009167,-0.005399,0.027646,-0.000767,-0.007872,0.011527,-0.034499,-0.003332,0.020489,0.000726,-0.00118,0.012082,-0.077674,-0.006532,-0.00095,0.00813,0
-0.014476,0.02564,-0.025303,-0.011144,0.022791,-0.032043,-0.008526,0.027503,-0.020634,-0.009962,0.011247,-0.054139,-0.004172,0.020476,0.00412,-0.001374,0.012663,-0.104743,-0.007057,-0.002016,0.033151,0
-0.016097,0.014207,0.066127,-0.012861,0.01321,0.058434,-0.009684,0.018533,0.069506,-0.011073,0.007492,0.004278,-0.004264,0.017668,0.053883,-0.000947,0.012371,-0.117454,-0.008005,-0.006182,0.03095,0
-0.017614,0.001859,0.06782,-0.014227,0.002255,0.05913,-0.010694,0.007316,0.070383,-0.012036,0.003169,-0.008915,-0.004303,0.013574,0.038742,-0.000686,0.009725,-0.142885,-0.008189,-0.009197,-0.010891,0
-0.017599,-0.005338,0.114814,-0.014217,-0.002654,0.108993,-0.010908,-0.000132,0.117762,-0.012508,0.000804,0.036444,-0.004556,0.008731,0.080424,-0.002414,0.005366,-0.125147,-0.009509,-0.009316,0.019272,0
-0.017324,-0.007098,0.129446,-0.014155,-0.003608,0.125693,-0.010964,-0.002095,0.134878,-0.012554,0.000309,0.061767,-0.004777,0.006943,0.105304,-0.00413,0.005183,-0.081182,-0.012054,-0.007731,0.050261,0
-0.020038,-0.009302,0.118416,-0.016013,-0.005677,0.114063,-0.013225,-0.004464,0.123179,-0.014046,-0.001556,0.050962,-0.005016,0.004463,0.098822,-0.004056,0.005394,-0.089211,-0.016336,-0.002183,0.053072,0
-0.022362,-0.012129,0.046896,-0.018448,-0.008404,0.038331,-0.01522,-0.006785,0.054863,-0.016135,-0.004588,-0.003434,-0.005289,0.000975,0.07181,-0.003997,-1.3e-05,-0.139345,-0.014227,-0.002565,0.109543,0
-0.024281,-0.017252,0.200209,-0.020297,-0.011906,0.192275,-0.016542,-0.01053,0.21447,-0.016822,-0.009514,0.127059,-0.005948,-0.005758,0.221671,-0.005525,-0.020934,-0.03204,-0.009883,-0.0055,0.299107,0
-0.01441,-0.010797,0.213735,-0.013027,-0.005979,0.212391,-0.010234,-0.007857,0.225879,-0.015178,-0.007856,0.178636,-0.00605,-0.006112,0.226997,-0.005631,-0.023155,0.020264,-0.006473,-0.003339,0.26049,0
-0.012932,-0.005101,0.172105,-0.010753,-0.00196,0.168519,-0.007906,-0.006884,0.184856,-0.013528,-0.006941,0.162129,-0.005578,-0.01141,0.235266,-0.008465,-0.043182,0.025345,0.006476,-0.037284,0.322556,0
-0.011454,-0.006134,0.061273,-0.010376,-0.006242,0.060723,-0.006823,-0.004081,0.075399,-0.011368,-0.010783,0.05869,-0.003805,-0.00617,0.121727,-0.001259,-0.026775,-0.028057,0.007584,-0.021701,0.174421,0
-0.008067,-0.006296,0.155942,-0.009592,-0.008944,0.157164,-0.004963,-0.003595,0.167159,-0.00901,-0.013629,0.145713,-0.002073,-0.003164,0.188894,0.01085,-0.021315,0.067138,0.016493,-0.011939,0.186563,0
-0.00636,-0.000383,0.229551,-0.00944,-0.007096,0.22704,-0.004101,0.001356,0.237289,-0.008623,-0.014414,0.200886,-0.00109,0.000783,0.245819,0.009664,-0.024056,0.106666,0.016999,-0.012373,0.239896,0
-0.003271,0.00244,0.240581,-0.00803,-0.00479,0.238365,-0.002527,0.003817,0.248655,-0.007845,-0.013725,0.208514,-0.000473,0.001909,0.255376,0.007805,-0.023982,0.111632,0.016333,-0.012818,0.243173,0
0.001155,0.005721,0.342969,-0.005992,-0.000807,0.339919,0.000774,0.006881,0.3517,-0.007263,-0.012206,0.289469,-0.000573,0.003156,0.345947,0.006329,-0.025869,0.165247,0.017606,-0.004825,0.291201,0
0.004117,0.005925,0.355002,-0.005116,-0.000881,0.352607,0.002228,0.0083,0.367909,-0.006555,-0.014606,0.301099,-0.000421,0.004166,0.369615,0.007076,-0.034917,0.148313,0.026543,-0.013264,0.296108,0
0.00465,0.00517,0.452896,-0.00548,-0.001473,0.451506,0.002113,0.008744,0.463545,-0.00767,-0.017848,0.378546,0.001177,0.004033,0.439513,0.006283,-0.053518,0.199142,0.033673,-0.020798,0.320526,0
0.002461,0.005332,0.264632,-0.007975,-0.003069,0.260501,0.004421,0.008852,0.280663,-0.010364,-0.024713,0.204527,0.006249,-0.000224,0.304278,0.007797,-0.049679,0.039994,0.019315,-0.02094,0.212289,0
-0.000598,0.006317,0.303649,-0.009668,-0.003319,0.308038,0.003186,0.008449,0.322544,-0.011361,-0.023729,0.26221,0.004999,-0.001906,0.371755,0.007131,-0.026239,0.062954,0.013113,-0.008831,0.211023,0
-0.000418,0.019121,0.341249,-0.007732,0.012469,0.343876,0.001815,0.015109,0.363158,-0.007368,0.003918,0.29305,0.001154,0.003625,0.396717,0.003378,-0.010341,0.095235,0.009361,0.000386,0.252807,0
-0.000951,0.018921,0.366446,-0.008022,0.011877,0.367894,0.000201,0.015564,0.396478,-0.007088,0.003117,0.302839,0.000388,0.005268,0.439544,0.000896,-0.004993,0.071747,0.007944,2.1e-05,0.299551,0
-0.000485,0.016327,0.382544,-0.007482,0.010137,0.386532,0.000155,0.015118,0.409846,-0.006834,0.001916,0.3276,0.000418,0.006393,0.442723,0.000938,-0.0039,0.102741,0.008243,-0.000233,0.296616,0
0.002879,0.01456,0.394802,-0.005132,0.010299,0.404526,0.001869,0.013824,0.420594,-0.006156,0.004726,0.358684,0.000328,0.006447,0.439418,-0.002944,0.002039,0.136024,0.005304,0.00137,0.288577,0
0.005643,0.017051,0.356759,-0.003335,0.012048,0.365353,0.005573,0.015473,0.384925,-0.00613,0.005439,0.315971,0.00174,0.00684,0.410255,-0.007632,0.001099,0.083399,0.005631,-0.000767,0.267971,0
0.004727,0.017225,0.334273,-0.003737,0.012555,0.341079,0.00463,0.015547,0.362382,-0.007163,0.00553,0.289341,0.0017,0.006571,0.393903,-0.008861,-0.002265,0.069916,0.00606,-0.001512,0.251333,0
0.003898,0.017889,0.331638,-0.004075,0.012879,0.337702,0.003005,0.015876,0.359522,-0.007256,0.005661,0.285334,0.001227,0.007188,0.392803,-0.008734,-0.002529,0.064997,0.006319,-0.001063,0.255561,0
0.003771,0.016021,0.334857,-0.004184,0.01093,0.340618,0.002525,0.015017,0.363919,-0.007221,0.004029,0.28529,0.001108,0.0069,0.39964,-0.007922,-0.002622,0.064505,0.007855,-0.001777,0.257004,0
0.000634,0.011145,0.326041,-0.006335,0.008295,0.333644,-0.000773,0.012248,0.356372,-0.008688,0.001382,0.284104,-0.000935,0.005751,0.398325,-0.007182,-0.002635,0.064335,0.006684,-0.000262,0.247005,0
0.000425,0.003174,0.368004,-0.006603,0.004263,0.377172,-0.000359,0.00878,0.398085,-0.009115,-0.001494,0.324699,-0.000326,0.004005,0.429559,-0.007701,-0.002603,0.095124,0.006643,-0.000289,0.271,0
0.000334,0.003136,0.391852,-0.007225,0.004298,0.400095,9.6e-05,0.008675,0.420204,-0.00994,-0.001525,0.340439,0.000309,0.003921,0.442386,-0.008734,-0.00356,0.112738,0.006645,-0.000192,0.285399,0
-0.004425,-0.000825,0.404618,-0.010598,0.00161,0.414822,-0.00207,0.005768,0.433957,-0.010922,-0.003116,0.35329,0.000527,0.002983,0.45876,-0.009701,-0.006542,0.113151,0.006375,-0.000116,0.299039,0
-0.005646,0.001235,0.395402,-0.012174,0.003128,0.402012,-0.002546,0.007302,0.425252,-0.011733,-0.002952,0.339296,0.000823,0.003769,0.455056,-0.010296,-0.010472,0.09654,0.006333,-0.00079,0.297821,0
-0.007701,-0.002937,0.383205,-0.014022,0.000303,0.389052,-0.003774,0.005011,0.413707,-0.012943,-0.004662,0.322841,0.001001,0.002776,0.447005,-0.010651,-0.01136,0.080098,0.005964,-0.002321,0.283951,0
-0.006895,-0.006992,0.416902,-0.013899,-0.002797,0.425809,-0.002965,0.003146,0.448682,-0.013765,-0.006006,0.359789,0.001109,0.002796,0.475968,-0.010421,-0.009978,0.115949,0.005307,-0.002249,0.31183,0
-0.010021,-0.008958,0.416338,-0.015624,-0.003541,0.423449,-0.004934,0.002354,0.449169,-0.015201,-0.006236,0.352125,0.000581,0.003049,0.482761,-0.010285,-0.008386,0.107261,0.005171,8.4e-05,0.322561,0
-0.01252,-0.009999,0.425884,-0.017659,-0.001966,0.432271,-0.007017,0.002331,0.458728,-0.019364,-0.004608,0.357052,-0.000383,0.004149,0.4906,-0.018057,-0.007558,0.113274,0.004488,-0.000632,0.330796,0
-0.014023,-0.005817,0.391114,-0.01831,0.003657,0.398388,-0.007911,0.004609,0.424811,-0.020382,-0.000828,0.329242,-0.000647,0.004976,0.464012,-0.021316,-0.007371,0.09144,0.003435,-0.001487,0.314975,0
-0.015104,-0.003702,0.406106,-0.018897,0.00546,0.41475,-0.008676,0.00497,0.438613,-0.021146,0.000566,0.348538,-0.001111,0.004353,0.471229,-0.021857,-0.008297,0.109354,0.001618,-0.004076,0.323163,0
-0.011292,-0.012263,0.427841,-0.0175,-0.001976,0.440155,-0.004836,0.000394,0.461551,-0.020765,-0.003756,0.373425,0.000689,0.003105,0.486314,-0.020418,-0.008312,0.121793,0.001854,-0.003784,0.328389,0
-0.008583,-0.024573,0.410769,-0.016349,-0.016097,0.419589,-0.003833,-0.006844,0.447089,-0.016518,-0.013867,0.353357,0.001857,-0.000897,0.488258,-0.011282,-0.008716,0.09305,0.002205,-0.001853,0.324734,0
-0.002846,-0.025544,0.38861,-0.011937,-0.019578,0.39709,-0.00226,-0.008993,0.421944,-0.011376,-0.016862,0.334742,0.002029,-0.002472,0.456176,-0.008238,-0.010343,0.084245,0.004667,-0.002895,0.295521,0
-0.005497,-0.005697,0.243366,-0.013865,-0.009436,0.237814,-0.004436,-0.000674,0.273806,-0.012112,-0.013029,0.15402,-0.000256,-0.001164,0.329246,-0.004742,-0.00319,-0.092663,0.002221,0.007573,0.194323,0
-0.004188,-0.007034,0.268076,-0.013637,-0.010804,0.264348,-0.001615,-0.000293,0.294711,-0.012955,-0.022104,0.194383,0.001204,-0.003831,0.342471,-0.001068,-0.009402,-0.04502,0.002706,-0.000443,0.188744,0
0.003951,-0.004867,0.345701,-0.00879,-0.008106,0.345648,0.005279,-0.002,0.365267,-0.010967,-0.020271,0.281362,0.001465,-0.011038,0.390573,-0.000105,-0.019131,0.073517,-0.006464,-0.012615,0.260434,0
0.008996,0.003825,0.472073,-0.003033,0.006182,0.468319,0.008344,0.000981,0.48624,-0.01013,-0.004216,0.379845,-0.001349,-0.010808,0.463372,-0.008201,-0.020751,0.168425,-0.023821,-0.010275,0.374756,0
-0.023363,-0.002855,0.116738,-0.019162,-3.6e-05,0.102688,-0.015151,0.003179,0.124585,-0.017748,-0.00644,0.037148,-0.008653,-0.001707,0.13615,-0.010131,-0.025224,-0.090171,-0.01094,-0.013756,0.17828,0
-0.024797,0.003229,0.117441,-0.020437,0.004788,0.103092,-0.017347,0.008688,0.121842,-0.017928,-0.004657,0.030532,-0.008846,0.004058,0.117451,-0.008666,-0.015244,-0.140188,-0.012013,-0.012158,0.130837,0
-0.024231,0.005554,0.089209,-0.020192,0.006316,0.074882,-0.016706,0.011512,0.085129,-0.016697,-0.003245,-0.001919,-0.007927,0.006808,0.051532,-0.003667,-0.006954,-0.096203,-0.010038,-0.011054,0.007411,0
-0.02404,0.002846,0.069254,-0.020134,0.003748,0.057738,-0.01637,0.010414,0.073432,-0.016258,-0.003068,-0.007988,-0.006763,0.008128,0.066332,0.002099,0.000106,-0.106306,-0.007397,-0.009346,0.037455,0
-0.023498,-0.007797,0.068659,-0.01986,-0.003733,0.059887,-0.016037,0.00264,0.070457,-0.015857,-0.003891,-0.006803,-0.00616,0.00792,0.054397,0.002872,0.001033,-0.111894,-0.005841,-0.008424,0.01756,0
-0.021521,-0.011605,0.08677,-0.018599,-0.006682,0.077479,-0.014619,-0.001614,0.091035,-0.015451,-0.004423,0.024025,-0.005442,0.006376,0.072506,0.002349,0.000686,-0.046587,-0.005544,-0.008702,0.043798,0
-0.020688,-0.012615,0.082304,-0.01768,-0.008081,0.074625,-0.014277,-0.003426,0.087457,-0.015061,-0.005088,0.034476,-0.00533,0.004783,0.079241,0.000273,0.000492,-0.033512,-0.005562,-0.00898,0.064127,0
-0.019775,-0.014175,0.076024,-0.017009,-0.009713,0.073738,-0.013915,-0.005493,0.084561,-0.014841,-0.006765,0.034846,-0.005216,0.003041,0.079679,-0.001283,0.000287,-0.03705,-0.005772,-0.009336,0.063793,0
-0.020983,-0.013114,0.046433,-0.017539,-0.009485,0.039565,-0.014529,-0.004712,0.049882,-0.014986,-0.006795,-0.009002,-0.005217,0.00311,0.039036,-0.001426,0.000204,-0.080119,-0.005703,-0.010072,0.018406,0
-0.014672,-0.010892,0.006114,-0.013567,-0.00754,0.004962,-0.011555,-0.00223,0.010923,-0.013585,-0.005949,-0.021785,-0.005312,0.004292,0.005031,-0.001875,0.000297,-0.087269,-0.006483,-0.009985,-0.008664,0
-0.0093,-0.010045,0.029709,-0.009345,-0.00577,0.030959,-0.006623,-0.001755,0.035172,-0.010604,-0.004901,0.004058,-0.003635,0.00435,0.017794,-0.001741,0.002377,-0.056314,-0.005909,-0.009464,0.004036,0
-0.004226,-0.00975,0.031623,-0.005809,-0.005555,0.026461,-0.003292,-0.001803,0.03219,-0.008256,-0.004753,-0.014203,-0.00304,0.0042,0.013196,-0.000714,0.004327,-0.051599,-0.00752,-0.005396,-0.014527,0
-0.003438,-0.009552,0.164925,-0.005098,-0.005516,0.156348,-0.002669,-0.001933,0.158877,-0.007446,-0.00467,0.081904,-0.002973,0.004051,0.096543,-0.000391,0.00208,0.00135,-0.008289,-0.003823,0.004406,0
-0.002524,-0.009117,0.03212,-0.00457,-0.005323,0.031976,-0.002138,-0.001852,0.035182,-0.007042,-0.004506,0.014875,-0.002942,0.004127,0.029208,-0.00116,0.000522,-0.044704,-0.008181,-0.001779,0.022027,0
-0.002153,-0.009297,0.014391,-0.00445,-0.005559,0.011996,-0.002033,-0.002416,0.014761,-0.006903,-0.004645,-0.014503,-0.003008,0.003855,-0.002065,-0.000988,-0.002319,-0.067767,-0.008168,0.002021,-0.005188,0
-0.000972,-0.009543,0.004287,-0.004097,-0.005827,0.002448,-0.001643,-0.002906,0.004797,-0.006721,-0.004831,-0.020178,-0.002979,0.003324,-0.0085,-0.000396,-0.002994,-0.067281,-0.007621,0.002305,-0.009588,0
-0.000529,-0.009524,-0.01407,-0.003921,-0.00589,-0.015919,-0.001394,-0.003314,-0.013379,-0.00644,-0.004917,-0.035039,-0.002865,0.001721,-0.025072,0.000708,-0.005317,-0.081205,-0.008164,0.002622,-0.018827,0
-0.002292,-0.006227,-0.049069,-0.00451,-0.004747,-0.0509,-0.002468,-0.001421,-0.047139,-0.006436,-0.005522,-0.065297,-0.003044,0.002808,-0.049248,0.002055,-0.00645,-0.101235,-0.007849,0.001696,-0.022692,0
-0.002218,-0.00671,0.013189,-0.004553,-0.005335,0.009037,-0.002466,-0.002144,0.015995,-0.006506,-0.006048,-0.02109,-0.003121,0.001789,0.01299,0.001718,-0.007672,-0.083295,-0.007909,0.00049,0.012535,0
-0.002999,-0.004897,-0.00232,-0.005,-0.004039,-0.008811,-0.002842,-0.000169,0.000223,-0.006615,-0.005259,-0.037559,-0.003314,0.004281,0.001788,0.002434,-0.006637,-0.090204,-0.007758,0.002073,0.010774,0
-0.002977,-0.003722,0.017467,-0.005088,-0.002736,0.009534,-0.002904,0.000508,0.019211,-0.00658,-0.00482,-0.022366,-0.003294,0.004511,0.022321,0.001953,-0.008566,-0.073386,-0.007767,0.001842,0.036529,0
-0.003071,-0.002775,0.035204,-0.005016,-0.001763,0.031282,-0.002884,0.000612,0.035897,-0.00617,-0.003845,0.002509,-0.003191,0.004394,0.022694,0.001818,-0.005785,-0.040277,-0.007958,-7.9e-05,0.018586,0
-0.002669,-0.004922,0.049412,-0.0049,-0.003495,0.044674,-0.002557,-0.000732,0.051145,-0.006037,-0.004637,0.014274,-0.002819,0.003155,0.044417,0.001508,-0.006578,-0.032035,-0.006998,-0.00224,0.03516,0
-0.001283,-0.003568,0.035324,-0.004238,-0.00121,0.031291,-0.001273,0.000555,0.035613,-0.005541,-0.003054,0.007644,-0.002093,0.003931,0.027201,0.001084,-0.007,-0.032897,-0.006497,-0.00373,0.030035,0
-0.001731,0.017302,0.040738,-0.004331,0.01418,0.033413,-0.001523,0.015861,0.040439,-0.005445,0.003524,0.009651,-0.002298,0.011145,0.040128,0.00031,-0.007036,-0.023243,-0.006243,-0.007477,0.049455,0
-0.001487,0.019372,-0.013662,-0.004162,0.016376,-0.019453,-0.001276,0.01815,-0.015259,-0.005144,0.005347,-0.032794,-0.00224,0.012927,-0.014432,0.00033,-0.006629,-0.046245,-0.005278,-0.009478,0.00932,0
-0.001457,0.015787,0.02344,-0.004267,0.012827,0.016235,-0.001386,0.016245,0.023907,-0.004887,0.004425,-0.009696,-0.002119,0.01304,0.025631,0.000877,-0.007039,-0.039798,-0.003155,-0.01208,0.038798,0
-0.001534,0.009809,0.068977,-0.004326,0.008096,0.059342,-0.001513,0.012594,0.067323,-0.004809,0.002626,0.016919,-0.002052,0.012466,0.054695,0.001114,-0.008753,-0.030708,-0.001921,-0.013021,0.045788,0
-0.001317,0.005879,0.070238,-0.004213,0.005803,0.061552,-0.001364,0.009861,0.069122,-0.004586,0.001728,0.020917,-0.001813,0.011606,0.05788,0.001019,-0.010097,-0.031617,-0.001363,-0.013373,0.051241,0
-0.00302,0.006371,-0.065156,-0.00505,0.005533,-0.07445,-0.002222,0.009772,-0.066399,-0.004567,0.001361,-0.093976,-0.001842,0.011439,-0.054908,0.001308,-0.010462,-0.117082,-0.001513,-0.009553,-0.017359,0
-0.004708,0.013291,-0.043751,-0.006629,0.008395,-0.054372,-0.003698,0.014177,-0.044812,-0.004839,0.001819,-0.076413,-0.002095,0.013565,-0.029855,0.001503,-0.013819,-0.102698,2.3e-05,-0.008067,-0.000182,0
-0.004446,0.032426,-0.143085,-0.005846,0.02403,-0.153631,-0.003442,0.031205,-0.148036,-0.003379,0.008389,-0.15398,-0.001993,0.023037,-0.124772,0.003074,-0.010497,-0.137663,0.001472,-0.007063,-0.068532,0
-0.003201,0.036429,-0.156563,-0.003568,0.028235,-0.163999,-0.00206,0.032007,-0.161571,0.000492,0.011478,-0.160964,-0.001242,0.023163,-0.147541,0.004404,-0.006967,-0.149025,0.00112,-0.005938,-0.102816,0
0.001456,0.035269,-0.152686,-0.000177,0.027661,-0.160006,0.001172,0.03034,-0.156398,0.003837,0.011699,-0.156949,-0.000439,0.021691,-0.139548,0.004662,-0.004081,-0.151071,0.00108,-0.006103,-0.088714,0
0.002052,0.035345,-0.195961,0.000597,0.028092,-0.204379,0.001637,0.029912,-0.202029,0.004157,0.012025,-0.197744,-0.000367,0.02151,-0.186606,0.004775,-0.002961,-0.185425,0.000866,-0.004897,-0.119561,0
0.00256,0.035232,-0.201433,0.00092,0.028029,-0.209863,0.002016,0.029579,-0.20775,0.004255,0.012131,-0.203412,-0.00035,0.021238,-0.193422,0.005013,-0.002616,-0.188817,0.00067,-0.003854,-0.124885,0
0.002182,0.034666,-0.19808,0.000878,0.027767,-0.207315,0.001946,0.028802,-0.205015,0.004243,0.012354,-0.202715,-0.000358,0.02084,-0.190111,0.005495,-0.002304,-0.185236,0.000717,-0.003677,-0.122244,0
0.001515,0.034052,-0.199898,0.000622,0.027206,-0.208808,0.00169,0.028312,-0.206567,0.003976,0.012339,-0.202881,-0.000319,0.020645,-0.191805,0.005513,-0.002927,-0.181724,0.001001,-0.004784,-0.123914,0
0.00174,0.032729,-0.196312,0.000729,0.026638,-0.202858,0.001953,0.027255,-0.203363,0.003919,0.012431,-0.194463,-0.000208,0.020237,-0.194362,0.004447,-0.003613,-0.171447,0.000345,-0.005951,-0.131903,0
0.00175,0.027661,-0.118926,0.000933,0.024551,-0.125918,0.001906,0.024156,-0.123359,0.003227,0.012285,-0.127831,-0.000623,0.019434,-0.116467,0.001186,-0.002168,-0.135323,-0.004133,-0.005276,-0.073132,0
-0.001921,0.02045,-0.062846,-0.001302,0.020473,-0.067565,-0.000656,0.019672,-0.063874,-0.00235,0.011614,-0.074024,-0.002513,0.017278,-0.057355,-0.004644,-0.001521,-0.097926,-0.009646,-0.004323,-0.023521,0
-0.015762,0.008728,-0.072142,-0.012664,0.007729,-0.077696,-0.01378,0.009416,-0.07343,-0.012426,0.004676,-0.085876,-0.007743,0.008141,-0.067343,-0.006793,-0.002373,-0.100873,-0.015201,-0.002906,-0.033797,0
-0.01531,0.003028,-0.041435,-0.013078,0.004204,-0.043335,-0.014155,0.004094,-0.041234,-0.013521,0.003094,-0.050416,-0.010293,0.003898,-0.041377,-0.010042,-0.002078,-0.080872,-0.019104,-0.002125,-0.02139,0
-0.024086,-0.005758,-0.304974,-0.012101,-0.015158,-0.319242,-0.02052,-0.014088,-0.308173,-0.004886,-0.013548,-0.31018,-0.018851,-0.014167,-0.255132,0.010886,0.00753,-0.243928,-0.038035,-0.014722,-0.201226,1
-0.032322,-0.000226,-0.262393,-0.021521,-0.011556,-0.287724,-0.028459,-0.006461,-0.271668,-0.013361,-0.011778,-0.308275,-0.025105,-0.006826,-0.230059,0.008576,0.007485,-0.253864,-0.039906,-0.016274,-0.183722,1
-0.039591,0.002415,-0.034536,-0.029244,-0.008725,-0.05472,-0.035515,-0.001893,-0.037556,-0.019295,-0.012442,-0.100144,-0.031356,-0.00349,-0.013561,0.006894,0.002326,-0.098916,-0.040857,-0.021561,-0.031577,1
-0.044594,0.002665,-0.127153,-0.032624,-0.007912,-0.146978,-0.040584,0.0001,-0.128775,-0.022546,-0.012248,-0.173559,-0.035207,-0.001061,-0.083136,0.006284,0.002358,-0.143498,-0.041171,-0.021735,-0.067079,1
