nose_x,nose_y,nose_z,left_eye_x,left_eye_y,left_eye_z,right_eye_x,right_eye_y,right_eye_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,label
0.446546,0.531946,-0.790468,0.480296,0.487613,-0.740593,0.410244,0.488759,-0.749628,0.506742,0.509984,-0.408307,0.380267,0.507408,-0.441933,0.609873,0.763649,-0.160012,0.274862,0.78371,-0.308151,0
0.44841,0.532005,-0.901648,0.481621,0.487258,-0.851788,0.412119,0.489067,-0.85779,0.511133,0.509516,-0.509914,0.384066,0.508415,-0.52927,0.619266,0.763249,-0.244747,0.287509,0.782458,-0.353052,0
0.449839,0.53121,-0.902611,0.483077,0.486593,-0.852933,0.413811,0.488847,-0.85894,0.513754,0.508703,-0.514326,0.3866,0.509115,-0.534228,0.621364,0.758734,-0.24872,0.292046,0.77901,-0.363432,0
0.450646,0.530658,-0.875051,0.483922,0.485867,-0.825889,0.415054,0.488326,-0.828832,0.514454,0.507684,-0.47619,0.387384,0.508903,-0.491864,0.621428,0.758451,-0.221775,0.290619,0.777157,-0.298342,0
0.448614,0.530158,-0.831315,0.483728,0.485084,-0.777958,0.414258,0.487624,-0.786698,0.513606,0.506867,-0.437434,0.386833,0.508388,-0.470558,0.619681,0.759181,-0.195369,0.285559,0.775354,-0.308969,0
0.430126,0.530562,-0.852793,0.47537,0.486005,-0.804199,0.400538,0.487824,-0.806629,0.505525,0.508182,-0.473272,0.382907,0.507722,-0.477206,0.6113,0.76097,-0.224575,0.279381,0.774551,-0.313424,0
0.406046,0.529997,-0.768254,0.459051,0.487685,-0.721699,0.385811,0.481751,-0.721713,0.495322,0.509836,-0.41459,0.37869,0.502161,-0.407045,0.597514,0.760742,-0.173944,0.270234,0.771914,-0.276527,0
0.39736,0.529406,-0.740955,0.4512,0.488165,-0.705166,0.379231,0.479701,-0.691328,0.489146,0.510441,-0.41931,0.372139,0.500502,-0.369173,0.591472,0.760965,-0.178721,0.266867,0.766188,-0.260416,0
0.393599,0.529837,-0.782505,0.447675,0.489055,-0.740674,0.376121,0.479673,-0.732996,0.485723,0.511078,-0.443709,0.367532,0.500315,-0.396988,0.591037,0.76185,-0.204704,0.261753,0.766641,-0.240776,0
0.388662,0.530076,-0.759803,0.442374,0.489325,-0.718484,0.372844,0.479855,-0.710601,0.482478,0.511653,-0.423363,0.36498,0.500567,-0.377581,0.591266,0.761804,-0.195763,0.260829,0.768315,-0.227667,0
0.389411,0.530715,-0.704415,0.442313,0.488243,-0.664035,0.372972,0.480307,-0.657697,0.482737,0.511334,-0.383004,0.366795,0.501203,-0.345369,0.597247,0.761377,-0.179921,0.266322,0.773475,-0.230417,0
0.390764,0.53033,-0.687099,0.443107,0.48542,-0.649853,0.373695,0.479594,-0.638674,0.485483,0.510039,-0.385028,0.371209,0.501202,-0.329151,0.608049,0.760483,-0.207653,0.275801,0.780261,-0.231932,0
0.394959,0.530469,-0.684575,0.445972,0.484799,-0.646842,0.376692,0.479498,-0.636547,0.489581,0.50903,-0.390354,0.377663,0.500643,-0.326404,0.612175,0.758227,-0.212555,0.285682,0.777337,-0.235511,0
0.399837,0.530585,-0.688629,0.450396,0.484899,-0.653546,0.3802,0.479828,-0.642161,0.494483,0.508657,-0.397674,0.380459,0.500546,-0.332068,0.618671,0.758099,-0.215398,0.29068,0.771475,-0.233191,0
0.401184,0.530929,-0.647448,0.45181,0.485351,-0.616367,0.381728,0.481151,-0.602793,0.495893,0.508628,-0.371315,0.382082,0.500956,-0.300038,0.62116,0.758197,-0.205018,0.292448,0.769638,-0.217777,0
0.402062,0.531064,-0.667765,0.452807,0.485362,-0.632213,0.382873,0.481315,-0.621749,0.496329,0.508507,-0.378662,0.382534,0.500858,-0.317745,0.62025,0.756705,-0.203477,0.291909,0.768636,-0.220807,0
0.400449,0.530823,-0.670358,0.452144,0.485534,-0.635395,0.382384,0.480791,-0.624625,0.495887,0.509151,-0.380469,0.381918,0.500858,-0.322508,0.617904,0.757999,-0.20423,0.288899,0.769806,-0.22782,0
0.39924,0.529704,-0.675915,0.451446,0.48318,-0.641046,0.381709,0.477964,-0.632169,0.495416,0.509354,-0.38543,0.379891,0.500047,-0.335541,0.610765,0.758361,-0.198674,0.287552,0.763446,-0.225786,0
0.399267,0.525349,-0.698471,0.450769,0.478731,-0.661648,0.381375,0.47176,-0.653419,0.493803,0.507551,-0.390894,0.378149,0.495164,-0.34641,0.602364,0.754032,-0.184811,0.282977,0.760451,-0.226879,0
0.39396,0.528319,-0.721911,0.446747,0.482445,-0.685267,0.378276,0.473525,-0.676681,0.489741,0.508859,-0.41257,0.373804,0.496399,-0.366572,0.600094,0.755862,-0.19836,0.277082,0.761854,-0.246876,0
0.390543,0.533331,-0.748171,0.443758,0.488893,-0.71079,0.375713,0.479368,-0.701899,0.486726,0.51161,-0.433272,0.371138,0.49875,-0.386124,0.598779,0.756616,-0.217101,0.275531,0.763609,-0.25811,0
0.387438,0.536154,-0.745632,0.440549,0.492122,-0.708693,0.374121,0.483296,-0.700527,0.484369,0.513415,-0.430279,0.369935,0.500822,-0.384956,0.598764,0.756986,-0.217959,0.274009,0.767193,-0.258333,0
0.387061,0.536355,-0.747412,0.440008,0.492297,-0.70879,0.373939,0.483629,-0.701171,0.483873,0.513512,-0.427609,0.369854,0.501197,-0.384541,0.599301,0.757211,-0.218738,0.273044,0.768762,-0.259808,0
0.386955,0.536018,-0.705535,0.439897,0.491492,-0.66923,0.373896,0.48365,-0.660498,0.48374,0.513332,-0.408249,0.369999,0.501693,-0.360964,0.599424,0.757483,-0.218085,0.272984,0.770337,-0.257521,0
0.384704,0.536691,-0.695712,0.437202,0.491395,-0.660386,0.373159,0.48487,-0.648614,0.483238,0.513261,-0.402286,0.370224,0.502521,-0.338564,0.6036,0.757501,-0.229489,0.276583,0.770522,-0.235024,0
0.383437,0.536715,-0.694982,0.435594,0.491255,-0.661712,0.372838,0.484896,-0.647734,0.482899,0.513152,-0.406126,0.370285,0.502697,-0.333028,0.604748,0.756529,-0.230908,0.276627,0.772115,-0.231958,0
0.381702,0.537091,-0.672566,0.432876,0.491384,-0.642527,0.372282,0.486314,-0.626887,0.48235,0.513144,-0.401119,0.370737,0.503278,-0.31698,0.60668,0.755464,-0.238462,0.277451,0.772866,-0.218576,0
0.380903,0.538609,-0.665317,0.431397,0.492299,-0.634519,0.372004,0.488874,-0.61897,0.481798,0.513336,-0.395215,0.371273,0.504323,-0.308885,0.6088,0.755184,-0.236483,0.277649,0.775437,-0.210555,0
0.380506,0.540151,-0.68257,0.430702,0.493517,-0.653401,0.371829,0.490862,-0.637352,0.481387,0.513666,-0.408831,0.371532,0.505178,-0.32243,0.609772,0.75434,-0.23201,0.278046,0.776688,-0.212272,0
0.380403,0.54109,-0.665013,0.43072,0.494461,-0.635993,0.371724,0.491789,-0.62086,0.481276,0.514088,-0.397046,0.371686,0.505589,-0.316763,0.609988,0.754429,-0.217329,0.277202,0.779296,-0.216132,0
0.380622,0.541838,-0.684183,0.431262,0.494794,-0.65395,0.371596,0.492406,-0.639847,0.481183,0.514233,-0.404948,0.371216,0.506042,-0.32799,0.610248,0.754256,-0.227985,0.277277,0.779317,-0.221474,0
0.38076,0.542188,-0.682016,0.431454,0.494957,-0.652465,0.371374,0.492746,-0.637781,0.481095,0.514312,-0.407028,0.370492,0.506344,-0.329099,0.610341,0.753262,-0.231288,0.277199,0.779309,-0.221929,0
0.380686,0.542247,-0.649552,0.431239,0.495012,-0.620368,0.370832,0.492669,-0.606346,0.480711,0.514256,-0.384384,0.369438,0.506343,-0.311077,0.609671,0.752414,-0.218787,0.275279,0.77963,-0.221432,0
0.38019,0.543004,-0.6738,0.430219,0.496311,-0.644341,0.36982,0.493197,-0.631403,0.47957,0.514826,-0.398685,0.368312,0.506426,-0.329059,0.609081,0.752359,-0.220673,0.274056,0.780763,-0.234627,0
0.378129,0.5432,-0.678891,0.426398,0.496832,-0.65062,0.368011,0.493392,-0.634667,0.477664,0.515083,-0.407514,0.367607,0.506487,-0.326933,0.6076,0.750615,-0.220852,0.274027,0.780264,-0.226451,0
0.377234,0.543416,-0.686797,0.424931,0.497292,-0.657821,0.367239,0.493758,-0.642555,0.476884,0.515293,-0.413557,0.36731,0.506557,-0.33302,0.606848,0.74944,-0.231446,0.273937,0.77939,-0.233414,0
0.377119,0.543684,-0.675258,0.424876,0.49758,-0.647863,0.367051,0.49385,-0.631625,0.476778,0.515411,-0.410531,0.366984,0.50659,-0.325007,0.606895,0.749279,-0.233063,0.273566,0.779618,-0.226051,0
0.377071,0.543824,-0.688394,0.425006,0.497659,-0.660532,0.366894,0.493796,-0.644006,0.476684,0.515435,-0.418917,0.36642,0.506616,-0.333946,0.607042,0.748951,-0.238065,0.27335,0.7803,-0.230732,0
0.377046,0.543885,-0.685599,0.425095,0.4977,-0.657802,0.366792,0.493829,-0.640831,0.47659,0.515413,-0.418002,0.366158,0.506672,-0.330043,0.60765,0.748937,-0.23802,0.273339,0.780517,-0.22921,0
0.376898,0.543962,-0.686761,0.425123,0.497685,-0.657587,0.366668,0.49382,-0.642031,0.476446,0.515404,-0.413441,0.365893,0.506743,-0.329977,0.608017,0.749429,-0.236898,0.272562,0.781399,-0.227844,0
0.376851,0.543948,-0.669386,0.425312,0.497611,-0.64232,0.366536,0.493705,-0.626109,0.476351,0.515358,-0.407577,0.365453,0.506826,-0.321665,0.60805,0.749327,-0.235489,0.271751,0.782703,-0.226605,0
0.376826,0.544032,-0.684377,0.425384,0.497624,-0.6552,0.366434,0.493774,-0.639454,0.476267,0.515354,-0.411018,0.365238,0.506962,-0.32717,0.607934,0.749204,-0.23589,0.271915,0.782639,-0.221125,0
0.376799,0.544169,-0.675281,0.425371,0.49772,-0.644199,0.366319,0.493946,-0.628486,0.476181,0.51543,-0.400802,0.365103,0.507211,-0.316828,0.608106,0.750075,-0.229325,0.271759,0.783343,-0.216798,0
0.376775,0.54435,-0.675439,0.425321,0.497856,-0.644481,0.366154,0.494301,-0.628915,0.476048,0.515532,-0.398344,0.364875,0.507772,-0.315872,0.608119,0.750648,-0.227998,0.272008,0.782305,-0.214211,0
0.376659,0.544372,-0.6745,0.425175,0.497891,-0.644479,0.366039,0.494326,-0.628274,0.475906,0.515557,-0.401745,0.364773,0.507858,-0.317835,0.608014,0.750671,-0.234629,0.271583,0.782502,-0.220132,0
0.37658,0.544345,-0.670412,0.425186,0.497854,-0.642569,0.365904,0.49426,-0.625289,0.475771,0.51555,-0.406819,0.364354,0.508019,-0.315777,0.608604,0.751014,-0.253928,0.269869,0.783933,-0.219061,0
0.376885,0.544462,-0.678843,0.42633,0.497516,-0.650004,0.366234,0.494207,-0.631284,0.476562,0.515559,-0.409553,0.365942,0.50825,-0.313345,0.612248,0.755715,-0.253044,0.272257,0.782322,-0.217656,0
0.381741,0.535689,-0.668634,0.430136,0.485385,-0.638549,0.368398,0.482723,-0.620771,0.479173,0.511611,-0.400826,0.367413,0.50521,-0.305984,0.613644,0.755343,-0.250389,0.27453,0.781501,-0.214018,0
0.420432,0.531887,-0.735071,0.459435,0.479031,-0.686604,0.383906,0.480497,-0.690682,0.491943,0.507485,-0.384095,0.36774,0.505455,-0.383416,0.613694,0.753427,-0.193991,0.273981,0.780803,-0.262137,0
0.441842,0.52792,-0.760644,0.47299,0.478791,-0.706436,0.402347,0.479389,-0.718339,0.500238,0.507156,-0.380259,0.371549,0.505907,-0.424977,0.609979,0.75309,-0.165948,0.273724,0.781672,-0.310075,0
0.458696,0.525921,-0.787508,0.480366,0.480752,-0.73434,0.416275,0.478904,-0.746611,0.502908,0.508087,-0.391623,0.375081,0.505863,-0.460106,0.599682,0.754003,-0.148323,0.270243,0.783596,-0.345212,0
0.459921,0.523076,-0.796371,0.481556,0.481201,-0.737332,0.418618,0.475597,-0.754038,0.502571,0.50808,-0.377861,0.376097,0.503657,-0.452277,0.593462,0.754417,-0.133221,0.268977,0.778942,-0.332488,0
0.459127,0.523382,-0.794343,0.481282,0.482439,-0.73541,0.417752,0.475314,-0.753668,0.502647,0.50837,-0.377779,0.375841,0.503397,-0.455811,0.589471,0.754626,-0.126077,0.263361,0.779154,-0.334987,0
0.453879,0.523707,-0.79046,0.480171,0.482782,-0.733237,0.413833,0.475391,-0.751229,0.502647,0.50839,-0.376541,0.374727,0.503596,-0.454066,0.589211,0.757899,-0.118617,0.26272,0.772993,-0.329087,0
0.444811,0.524617,-0.744525,0.47513,0.482437,-0.691843,0.406496,0.476406,-0.707586,0.500538,0.508085,-0.355828,0.372644,0.504965,-0.423609,0.59003,0.761215,-0.108968,0.262353,0.769678,-0.304325,0
0.438105,0.522212,-0.781292,0.47155,0.476584,-0.727384,0.401226,0.475003,-0.739723,0.499047,0.505684,-0.38307,0.371554,0.505079,-0.431514,0.596028,0.759528,-0.128908,0.268993,0.76642,-0.305885,0
0.437001,0.528993,-0.795869,0.471053,0.48051,-0.744392,0.400844,0.484975,-0.75361,0.499255,0.506354,-0.408815,0.372029,0.509175,-0.440004,0.602811,0.759582,-0.170777,0.275882,0.76273,-0.307343,0
0.437164,0.53176,-0.805226,0.471287,0.483153,-0.761824,0.401536,0.487532,-0.764691,0.501015,0.507107,-0.431895,0.373472,0.509961,-0.44574,0.604834,0.752757,-0.18734,0.27836,0.758064,-0.303283,0
0.438047,0.533264,-0.811989,0.472144,0.484826,-0.76418,0.40274,0.488344,-0.770443,0.502434,0.50795,-0.43173,0.374724,0.510284,-0.452006,0.60606,0.752971,-0.181762,0.279727,0.755621,-0.308832,0
0.438541,0.533371,-0.795499,0.472823,0.485427,-0.745065,0.403525,0.488193,-0.754026,0.502965,0.508433,-0.410366,0.37545,0.510233,-0.443887,0.606436,0.758051,-0.161726,0.277908,0.763127,-0.312185,0
0.43867,0.531673,-0.77689,0.473015,0.484164,-0.72363,0.403581,0.485081,-0.736571,0.502528,0.50848,-0.386562,0.375521,0.509102,-0.442402,0.603317,0.758003,-0.132309,0.27569,0.760781,-0.320743,0
0.439746,0.531184,-0.804857,0.473206,0.483747,-0.747861,0.403996,0.48363,-0.764873,0.501378,0.508321,-0.399373,0.375535,0.50801,-0.468587,0.59768,0.757053,-0.13814,0.273168,0.756409,-0.340388,0
0.439357,0.532162,-0.800284,0.473083,0.486184,-0.74341,0.403739,0.483855,-0.761363,0.499083,0.509312,-0.393174,0.374768,0.507929,-0.464361,0.590409,0.758167,-0.120787,0.26774,0.755947,-0.331072,0
0.438606,0.535493,-0.830211,0.47278,0.491314,-0.773396,0.403166,0.486982,-0.788736,0.497181,0.511612,-0.408963,0.373754,0.508986,-0.477924,0.584628,0.764405,-0.111463,0.262799,0.757175,-0.332688,0
0.431295,0.527877,-0.823244,0.467455,0.487501,-0.763069,0.397571,0.479747,-0.775214,0.490373,0.510654,-0.364762,0.368904,0.504836,-0.420828,0.577371,0.757253,-0.039284,0.265064,0.745414,-0.279037,0
0.425685,0.525967,-0.610402,0.464359,0.485419,-0.555682,0.393409,0.480115,-0.56578,0.487686,0.505831,-0.219847,0.365598,0.500329,-0.26152,0.573298,0.741014,0.016578,0.280342,0.723891,-0.205238,0
0.41599,0.526,-0.694081,0.458909,0.485452,-0.633377,0.388444,0.481124,-0.643436,0.483523,0.506152,-0.277841,0.363827,0.499333,-0.317499,0.570626,0.736818,-0.049281,0.279333,0.726276,-0.257357,0
0.411287,0.525894,-0.616671,0.454095,0.485011,-0.561574,0.383322,0.481438,-0.571477,0.480243,0.505588,-0.241134,0.361022,0.499276,-0.278368,0.57058,0.734518,-0.04651,0.27782,0.733421,-0.258521,0
0.410994,0.522181,-0.644831,0.45221,0.48112,-0.592481,0.382502,0.478563,-0.598174,0.47975,0.502319,-0.270799,0.359336,0.496687,-0.287504,0.575384,0.732815,-0.071785,0.27653,0.7321,-0.234,0
0.417268,0.523076,-0.777141,0.453669,0.47981,-0.722464,0.384699,0.478628,-0.725171,0.481644,0.501211,-0.37308,0.359785,0.498904,-0.382914,0.586938,0.742937,-0.171526,0.271026,0.764806,-0.227417,0
0.423752,0.525851,-0.879606,0.456921,0.481583,-0.830562,0.389105,0.482934,-0.839432,0.485132,0.501899,-0.495866,0.362097,0.50465,-0.529221,0.590879,0.753428,-0.247804,0.268267,0.765472,-0.367847,0
0.426003,0.52928,-0.92714,0.458611,0.482723,-0.876689,0.390696,0.484505,-0.889569,0.486582,0.502552,-0.52214,0.363469,0.506708,-0.572447,0.593908,0.752817,-0.246012,0.265847,0.771704,-0.391108,0
0.425596,0.531328,-0.87634,0.45873,0.483724,-0.825428,0.390453,0.484833,-0.842657,0.486542,0.50356,-0.489211,0.363502,0.507321,-0.53845,0.593954,0.750956,-0.23945,0.263923,0.772561,-0.359265,0
0.424802,0.529728,-0.90577,0.458437,0.481365,-0.85636,0.389856,0.482713,-0.869806,0.486235,0.502918,-0.511019,0.363376,0.506581,-0.55523,0.594216,0.750042,-0.246519,0.262302,0.771779,-0.377068,0
0.421841,0.547741,-0.881141,0.457694,0.495169,-0.834134,0.387117,0.497843,-0.838124,0.488403,0.518742,-0.498387,0.361605,0.521411,-0.508472,0.598703,0.765918,-0.254818,0.262673,0.772349,-0.320803,1
0.421861,0.547836,-0.847734,0.457708,0.495253,-0.800265,0.387149,0.497828,-0.804393,0.488409,0.518868,-0.463195,0.361641,0.521425,-0.4746,0.598749,0.765984,-0.223401,0.262208,0.773239,-0.293218,1
0.421685,0.547996,-0.813532,0.457673,0.495534,-0.767641,0.387006,0.497882,-0.771984,0.488375,0.519041,-0.444169,0.361664,0.521414,-0.456829,0.598715,0.765976,-0.208758,0.261743,0.774328,-0.286444,1
0.4216,0.547941,-0.786663,0.45764,0.495542,-0.741677,0.386888,0.497788,-0.744754,0.488375,0.519085,-0.422831,0.361685,0.521391,-0.429632,0.598786,0.766344,-0.19613,0.261254,0.775236,-0.269618,1
0.422158,0.547914,-0.849215,0.457728,0.495439,-0.801962,0.387124,0.497785,-0.804855,0.488414,0.519056,-0.468077,0.361721,0.521494,-0.47618,0.598947,0.766954,-0.231403,0.261025,0.775558,-0.291696,1
0.423279,0.547814,-0.856139,0.457993,0.495321,-0.807349,0.387603,0.497765,-0.812984,0.488469,0.519036,-0.469571,0.361737,0.521578,-0.488199,0.598974,0.767024,-0.228821,0.260896,0.775885,-0.310003,1
0.423446,0.547962,-0.877792,0.458051,0.495432,-0.831394,0.387745,0.497946,-0.837467,0.488486,0.519035,-0.497122,0.361782,0.521666,-0.515443,0.598938,0.767046,-0.24904,0.26091,0.775937,-0.32835,1
0.423483,0.548018,-0.810289,0.458092,0.495436,-0.762511,0.387796,0.497925,-0.769068,0.488528,0.519004,-0.4326,0.361798,0.521637,-0.455716,0.598948,0.767163,-0.191457,0.260752,0.776032,-0.290649,1
0.423151,0.548397,-0.846451,0.458055,0.49569,-0.798789,0.387612,0.49821,-0.804068,0.488527,0.51908,-0.463709,0.361802,0.521746,-0.480665,0.598994,0.767689,-0.2195,0.260758,0.776208,-0.300437,1
0.423061,0.548661,-0.848236,0.458061,0.495966,-0.800794,0.387575,0.49829,-0.807358,0.488558,0.519219,-0.468044,0.361801,0.521754,-0.491467,0.599112,0.76782,-0.22752,0.260181,0.777112,-0.318796,1
0.423019,0.548611,-0.837759,0.458114,0.496065,-0.793265,0.387688,0.498124,-0.799517,0.488741,0.519349,-0.468456,0.361905,0.521607,-0.489646,0.598991,0.767622,-0.231152,0.259518,0.775853,-0.316354,1
0.426399,0.545877,-0.826534,0.459347,0.494513,-0.782721,0.390291,0.496237,-0.789901,0.490216,0.518959,-0.46404,0.363398,0.521073,-0.491801,0.599866,0.7673,-0.23143,0.262295,0.771848,-0.333572,1
0.429837,0.535409,-0.821075,0.461752,0.489747,-0.773103,0.394279,0.488395,-0.778904,0.493566,0.518064,-0.445463,0.366532,0.517375,-0.466362,0.600454,0.766063,-0.218028,0.27074,0.762019,-0.304235,1
0.435322,0.528705,-0.788552,0.464836,0.487416,-0.737227,0.399928,0.48421,-0.745706,0.495514,0.517773,-0.407501,0.370391,0.51259,-0.441217,0.600611,0.765979,-0.176088,0.27593,0.758362,-0.283722,1
0.439036,0.523902,-0.786879,0.467425,0.48479,-0.736564,0.403531,0.481704,-0.745612,0.497156,0.517049,-0.406635,0.374228,0.510761,-0.441346,0.600846,0.766132,-0.172029,0.278881,0.756094,-0.293906,1
0.44013,0.522717,-0.805016,0.468709,0.484171,-0.749564,0.405446,0.480748,-0.759685,0.498069,0.516923,-0.411333,0.376874,0.509485,-0.446332,0.599937,0.766117,-0.165786,0.280238,0.755125,-0.293097,1
0.440883,0.520441,-0.767545,0.469563,0.482895,-0.718082,0.406618,0.479129,-0.72536,0.498658,0.516598,-0.396936,0.378391,0.507459,-0.423307,0.5993,0.766295,-0.159773,0.280691,0.75515,-0.276624,1
0.437473,0.519192,-0.743877,0.469191,0.481078,-0.697063,0.404059,0.478389,-0.70238,0.498279,0.514871,-0.383145,0.378164,0.507134,-0.401866,0.598692,0.765679,-0.153767,0.281117,0.753457,-0.261545,1
0.436597,0.5163,-0.767673,0.468859,0.478692,-0.720004,0.402635,0.476688,-0.723682,0.497131,0.51114,-0.397156,0.377121,0.505625,-0.410052,0.597856,0.764625,-0.142304,0.28092,0.751443,-0.265892,1
0.434674,0.514479,-0.820948,0.468127,0.477073,-0.768117,0.400991,0.475001,-0.774085,0.495905,0.507806,-0.429974,0.376134,0.502163,-0.452343,0.598142,0.764002,-0.196209,0.278437,0.755784,-0.291286,1
0.43261,0.513436,-0.849801,0.467281,0.475299,-0.793191,0.398908,0.47324,-0.802241,0.494967,0.502154,-0.449804,0.374842,0.498307,-0.481317,0.600148,0.764205,-0.21988,0.277105,0.759184,-0.311368,1
0.432428,0.493029,-0.888875,0.467165,0.456316,-0.835134,0.398165,0.454558,-0.840402,0.494335,0.48727,-0.494922,0.373658,0.482785,-0.50948,0.606289,0.763516,-0.280001,0.269605,0.767541,-0.349839,1
0.428952,0.475353,-0.880726,0.466642,0.438747,-0.830123,0.395469,0.436504,-0.833372,0.494571,0.476515,-0.500889,0.372571,0.469156,-0.507308,0.616836,0.764849,-0.281574,0.260134,0.766952,-0.354431,1
0.426838,0.467516,-0.850001,0.466225,0.432855,-0.798243,0.393302,0.430293,-0.801738,0.49512,0.471826,-0.482987,0.370252,0.46347,-0.489228,0.626222,0.777872,-0.279093,0.24654,0.766995,-0.36637,1
0.421203,0.462198,-0.835571,0.463868,0.428497,-0.776614,0.386788,0.423313,-0.78226,0.494586,0.469167,-0.455599,0.361895,0.459843,-0.464277,0.626077,0.781652,-0.250081,0.233777,0.771936,-0.367714,1
0.41467,0.452593,-0.814594,0.460856,0.419562,-0.756632,0.38119,0.412176,-0.761201,0.49419,0.465499,-0.443293,0.355583,0.455211,-0.450715,0.626123,0.78619,-0.251551,0.222387,0.782632,-0.364981,1
0.4045,0.452395,-0.932058,0.454705,0.418805,-0.878162,0.370755,0.411312,-0.869533,0.492683,0.466731,-0.543237,0.346779,0.454769,-0.493708,0.626016,0.790954,-0.337105,0.220053,0.788462,-0.329485,1
0.4036,0.45443,-1.024199,0.453759,0.422254,-0.968449,0.369679,0.412197,-0.962219,0.492799,0.470254,-0.612985,0.346105,0.455748,-0.574503,0.626122,0.795056,-0.398356,0.220879,0.789215,-0.362581,1
0.405568,0.474451,-1.054189,0.45716,0.436344,-0.999313,0.370125,0.42668,-0.998199,0.49693,0.482103,-0.635437,0.344957,0.465329,-0.619048,0.628998,0.798922,-0.388735,0.219498,0.791916,-0.407418,1
0.406287,0.483872,-1.089727,0.458247,0.440801,-1.037384,0.369922,0.432828,-1.031865,0.498318,0.485389,-0.670631,0.342186,0.470567,-0.640638,0.631518,0.801507,-0.433806,0.218575,0.79452,-0.435035,1
0.406204,0.485206,-1.13483,0.458147,0.441966,-1.082149,0.368522,0.434043,-1.07652,0.498517,0.486379,-0.71744,0.34072,0.472393,-0.683756,0.633218,0.803643,-0.457057,0.219146,0.795859,-0.444041,1
0.407058,0.495135,-1.150159,0.45868,0.448763,-1.095508,0.368531,0.442414,-1.095467,0.499284,0.490119,-0.724803,0.340023,0.478608,-0.715296,0.634093,0.80497,-0.458593,0.218589,0.799645,-0.471718,1
0.406695,0.510716,-1.102347,0.458512,0.460301,-1.052935,0.366957,0.453128,-1.048743,0.499775,0.496388,-0.702847,0.337002,0.487681,-0.674449,0.634248,0.80976,-0.451909,0.215945,0.803364,-0.456611,1
0.40415,0.533942,-1.070109,0.458129,0.474888,-1.028621,0.36464,0.466725,-1.02285,0.49902,0.504468,-0.678717,0.333937,0.495674,-0.639833,0.634031,0.810834,-0.41586,0.214809,0.803698,-0.418424,1
0.399098,0.551109,-1.234519,0.454346,0.483954,-1.189979,0.360027,0.483147,-1.178756,0.496179,0.508221,-0.813441,0.330549,0.505654,-0.763624,0.630402,0.797943,-0.540729,0.217755,0.789722,-0.457389,1
0.412414,0.556586,-1.200845,0.460211,0.486397,-1.155296,0.365523,0.492585,-1.137049,0.501157,0.507971,-0.784281,0.331365,0.509592,-0.711416,0.626817,0.793336,-0.578119,0.223556,0.784619,-0.318431,1
0.419866,0.573948,-1.254857,0.4646,0.502987,-1.224903,0.370043,0.513193,-1.20717,0.506188,0.5163,-0.868155,0.331747,0.529243,-0.786223,0.626345,0.792737,-0.658419,0.2281,0.78216,-0.341419,1
0.423516,0.619481,-1.952218,0.468579,0.543004,-1.928111,0.368831,0.55872,-1.918141,0.513842,0.55554,-1.500687,0.318641,0.572776,-1.451355,0.63017,0.798792,-1.095872,0.224646,0.785838,-0.935792,1
0.423495,0.620796,-1.794804,0.468927,0.543728,-1.768814,0.365047,0.559162,-1.756646,0.515635,0.556825,-1.366928,0.314662,0.573504,-1.306602,0.630232,0.802736,-1.003135,0.224044,0.784034,-0.834372,1
0.423065,0.618618,-1.808815,0.468972,0.542382,-1.78787,0.363912,0.55698,-1.773704,0.515884,0.555831,-1.392092,0.314902,0.571202,-1.320274,0.629664,0.80356,-1.008123,0.223988,0.782812,-0.870589,1
0.42498,0.619256,-1.697912,0.471197,0.546624,-1.672246,0.364775,0.556574,-1.663534,0.517664,0.559313,-1.262109,0.315378,0.570872,-1.213136,0.625901,0.796477,-0.898063,0.22459,0.782917,-0.794444,1
0.424862,0.61906,-1.679774,0.471386,0.546496,-1.659333,0.36477,0.556408,-1.643858,0.517838,0.559176,-1.258288,0.315793,0.571341,-1.203442,0.625927,0.789142,-0.887604,0.225018,0.784965,-0.780631,1
0.426603,0.618607,-1.822488,0.473207,0.54529,-1.797574,0.366433,0.556163,-1.789123,0.519206,0.558021,-1.3843,0.318113,0.571443,-1.337369,0.626369,0.789998,-0.991753,0.225718,0.787088,-0.900073,1
0.429757,0.620037,-1.903547,0.475953,0.545715,-1.876817,0.369184,0.556356,-1.870945,0.521252,0.558398,-1.451029,0.32182,0.571475,-1.415705,0.626651,0.7918,-1.051489,0.226309,0.787405,-0.974652,1
0.431334,0.62139,-1.781228,0.477305,0.545945,-1.755749,0.370309,0.556755,-1.752822,0.522706,0.558529,-1.334291,0.322909,0.57189,-1.30607,0.626777,0.792815,-0.939942,0.22629,0.78895,-0.878701,1
0.431961,0.621756,-1.796302,0.477784,0.546065,-1.768033,0.370941,0.556791,-1.765501,0.523222,0.55861,-1.33792,0.323456,0.571813,-1.313739,0.626922,0.794787,-0.936619,0.225749,0.789726,-0.888323,1
0.432073,0.622199,-1.811333,0.478218,0.546286,-1.783177,0.371088,0.556812,-1.779957,0.523173,0.558939,-1.35304,0.323654,0.57148,-1.326634,0.626358,0.795878,-0.932186,0.225295,0.790505,-0.891661,1
